Date,Time,URL,Title,Location,Committee,Date Scraped,video_url
02/11/10,09:30AM,https://www.foreign.senate.gov/hearings/foreign-policy-priorties-in-the-fy11-international-affairs-budget,POSTPONED:Full Committee Hearing:Foreign Policy Priorties in the FY11 International Affairs Budget,SH-216 Hart Senate Office Building ,Foreign,2021-09-07,
02/09/10,02:15PM,https://www.foreign.senate.gov/hearings/2010/02/09/business-meeting,POSTPONED:Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,
02/04/10,03:00PM,https://www.foreign.senate.gov/hearings/haiti-reconstruction-smart-planning-moving-forward,Full Committee Hearing:Haiti Reconstruction: Smart Planning Moving Forward,419 Dirksen Senate Office Building  ,Foreign,2021-09-07,
02/02/10,03:30PM,https://www.foreign.senate.gov/hearings/2010/02/02/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
02/02/10,02:30PM,https://www.foreign.senate.gov/hearings/2010/02/02/nomination-1,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
02/02/10,10:30AM,https://www.foreign.senate.gov/hearings/2010/02/02/nomination-2,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
01/28/10,03:30PM,https://www.foreign.senate.gov/hearings/2010/01/28/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
01/28/10,09:00AM,https://www.foreign.senate.gov/hearings/haiti-from-rescue-to-recovery-and-reconstruction,Full Committee Hearing:Haiti: From Rescue to Recovery and Reconstruction,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
01/21/10,03:00PM,https://www.foreign.senate.gov/hearings/civilian-strategy-for-afghanistan-a-status-report-in-advance-of-the-london-conference,Full Committee Hearing:Civilian Strategy for Afghanistan: A Status Report in Advance of the London Conference,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
01/21/10,10:00AM,https://www.foreign.senate.gov/hearings/principles-of-us-engagement-in-asia,Full Committee Hearing:Principles of U.S. Engagement in Asia,419 Dirksen Senate Office Building  ,Foreign,2021-09-07,
01/20/10,10:00AM,https://www.foreign.senate.gov/hearings/yemen-confronting-al-qaeda-preventing-state-failure,"Full Committee Hearing:Yemen: Confronting Al-Qaeda, Preventing State Failure",419 Dirksen Senate Office Building ,Foreign,2021-09-07,
12/15/09,10:00AM,https://www.foreign.senate.gov/hearings/reevaluating-us-policy-in-central-asia,Full Committee Hearing:Reevaluating U.S. Policy in Central Asia,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
12/10/09,02:30PM,https://www.foreign.senate.gov/hearings/principles-for-us-engagement-in-asia,POSTPONED:Full Committee Hearing:Principles for U.S. Engagement in Asia,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
12/10/09,10:00AM,https://www.foreign.senate.gov/hearings/2009/12/10/treaties,Treaties:Treaties,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
12/09/09,02:30PM,https://www.foreign.senate.gov/hearings/strengthening-the-transatlantic-economy-moving-beyond-the-crisis,Subcommittee Hearing:Strengthening the Transatlantic Economy: Moving Beyond the Crisis,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
12/09/09,10:00AM,https://www.foreign.senate.gov/hearings/the-new-afghanistan-strategy-the-view-from-the-ground,Full Committee Hearing:The New Afghanistan Strategy: The View from the Ground,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
12/08/09,02:15PM,https://www.foreign.senate.gov/hearings/2009/12/08/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,
12/03/09,09:00AM,https://www.foreign.senate.gov/hearings/afghanistan-assessing-the-road-ahead,Full Committee Hearing:Afghanistan: Assessing the Road Ahead,216 Hart Senate Office Building ,Foreign,2021-09-07,
12/01/09,02:30PM,https://www.foreign.senate.gov/hearings/2009/12/01/nominations,Nomination:Nominations,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
12/01/09,10:00AM,https://www.foreign.senate.gov/hearings/2009/12/01/nominations-1,Nomination:Nominations,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
11/19/09,03:30PM,https://www.foreign.senate.gov/hearings/2009/11/19/nominations,Nomination:Nominations,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
11/19/09,10:45AM,https://www.foreign.senate.gov/hearings/threats-to-free-and-independent-media-around-the-world,POSTPONED:Full Committee Hearing:Threats to Free and Independent Media around the World,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
11/18/09,10:15AM,https://www.foreign.senate.gov/hearings/2009/11/18/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
11/17/09,02:30PM,https://www.foreign.senate.gov/hearings/the-us-and-the-g-20-remaking-the-international-economic-architecture,Full Committee Hearing:The U.S. and the G-20: Remaking the International Economic Architecture,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
11/17/09,02:15PM,https://www.foreign.senate.gov/hearings/2009/11/17/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,
11/17/09,10:30AM,https://www.foreign.senate.gov/hearings/examining-us-counterterrorism-priorities-and-strategy-across-africas-sahel-region,Full Committee Hearing:Examining U.S. Counterterrorism Priorities and Strategy Across Africa's Sahel Region,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
11/10/09,02:15PM,https://www.foreign.senate.gov/hearings/2009/11/10/business-meeting,POSTPONED:Business Meeting,S-116 Capitol Building  ,Foreign,2021-09-07,
11/10/09,09:00AM,https://www.foreign.senate.gov/hearings/2009/11/10/treaties,Treaties:Treaties,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
11/05/09,02:30PM,https://www.foreign.senate.gov/hearings/2009/11/05/nominations,Nomination:Nominations,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
11/04/09,02:30PM,https://www.foreign.senate.gov/hearings/2009/11/04/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
10/22/09,10:00AM,https://www.foreign.senate.gov/hearings/nato-a-strategic-concept-for-transatlantic-security,Full Committee Hearing:NATO: A Strategic Concept for Transatlantic Security,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
10/15/09,02:30PM,https://www.foreign.senate.gov/hearings/us-international-broadcasting-into-the-war-zones-iraq-and-afghanistan,Subcommittee Hearing:U.S. International Broadcasting into the War Zones: Iraq and Afghanistan,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
10/15/09,10:00AM,https://www.foreign.senate.gov/hearings/drought-flooding-and-refugees-addressing-the-impacts-of-climate-change-in-the-worlds-most-vulnerable-nations,"Full Committee Hearing:Drought, Flooding and Refugees: Addressing the Impacts of Climate Change in the World's Most Vulnerable Nations",419 Dirksen Senate Office Building ,Foreign,2021-09-07,
10/08/09,02:00PM,https://www.foreign.senate.gov/hearings/2009/10/08/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
10/07/09,02:30PM,https://www.foreign.senate.gov/hearings/confronting-al-qaeda-understanding-the-threat-in-afghanistan-and-beyond,Full Committee Hearing:Confronting Al-Qaeda: Understanding the Threat in Afghanistan and Beyond,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
10/07/09,10:00AM,https://www.foreign.senate.gov/hearings/the-proposed-us-uae-agreement-on-civilian-cooperation,Full Committee Hearing:The Proposed U.S.--UAE Agreement on Civilian Cooperation,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
10/06/09,02:30PM,https://www.foreign.senate.gov/hearings/hague-convention-on-the-international-recovery-of-child-support-and-other-forms-of-family-maintenance-treaty-doc-110-21,Full Committee Hearing:Hague Convention on the International Recovery of Child Support and Other Forms of Family Maintenance (Treaty Doc. 110-21),419 Dirksen Senate Office Building ,Foreign,2021-09-07,
10/01/09,02:30PM,https://www.foreign.senate.gov/hearings/violence-against-women-global-cost-and-consequences,Full Committee Hearing:Violence Against Women: Global Cost and Consequences,106 Dirksen Senate Office Building ,Foreign,2021-09-07,
10/01/09,10:00AM,https://www.foreign.senate.gov/hearings/afghanistans-impact-on-pakistan,Full Committee Hearing:Afghanistan's Impact on Pakistan,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
09/30/09,02:30PM,https://www.foreign.senate.gov/hearings/us-policy-toward-burma-its-impact-and-effectiveness,Full Committee Hearing:U.S. Policy Toward Burma: Its Impact and Effectiveness,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
09/30/09,10:15AM,https://www.foreign.senate.gov/hearings/exploring-us-policy-options-toward-zimbabwes-transition,Subcommittee Hearing:Exploring U.S. Policy Options Toward Zimbabwe's Transition,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
09/17/09,09:30AM,https://www.foreign.senate.gov/hearings/countering-the-threat-of-failure-in-afghanistan,Full Committee Hearing:Countering the Threat of Failure in Afghanistan,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
09/17/09,09:30AM,https://www.foreign.senate.gov/hearings/2009/09/17/business-meeting,Business Meeting,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
09/16/09,02:30PM,https://www.foreign.senate.gov/hearings/exploring-three-strategies-for-afghanistan,Full Committee Hearing:Exploring Three Strategies for Afghanistan,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
09/15/09,09:30AM,https://www.foreign.senate.gov/hearings/2009/09/15/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
09/10/09,02:30PM,https://www.foreign.senate.gov/hearings/iraq-a-report-from-the-field,Full Committee Hearing:Iraq: A Report from the Field,216 Hart Senate Office Building ,Foreign,2021-09-07,
09/09/09,10:00AM,https://www.foreign.senate.gov/hearings/2009/09/09/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
08/05/09,02:15PM,https://www.foreign.senate.gov/hearings/2009/08/05/business-meeting,CANCELLED:Business Meeting,S-116 Capitol Building  ,Foreign,2021-09-07,
08/05/09,10:00AM,https://www.foreign.senate.gov/hearings/2009/08/05/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
08/04/09,02:15PM,https://www.foreign.senate.gov/hearings/2009/08/04/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,
08/04/09,02:30AM,https://www.foreign.senate.gov/hearings/georgia-one-year-after-the-august-war,Subcommittee Hearing:Georgia: One Year After the August War,419 Dirksen Senate Office Building  ,Foreign,2021-09-07,
07/30/09,10:00AM,https://www.foreign.senate.gov/hearings/toward-a-comprehensive-strategy-for-sudan,Full Committee Hearing:Toward a Comprehensive Strategy for Sudan,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/29/09,02:30PM,https://www.foreign.senate.gov/hearings/2009/07/29/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/29/09,10:00AM,https://www.foreign.senate.gov/hearings/responding-to-pakistans-idp-crisis,Subcommittee Hearing:Responding to Pakistan's IDP Crisis,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/28/09,02:30PM,https://www.foreign.senate.gov/hearings/2009/07/28/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/28/09,02:15PM,https://www.foreign.senate.gov/hearings/2009/07/28/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,
07/28/09,09:45AM,https://www.foreign.senate.gov/hearings/2009/07/28/nominations,Nomination:Nominations,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/23/09,09:30AM,https://www.foreign.senate.gov/hearings/2009/07/23/nominations,Nomination:Nominations,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/22/09,02:30PM,https://www.foreign.senate.gov/hearings/the-case-for-reform-foreign-aid-and-development-in-a-new-era,Full Committee Hearing:The Case for Reform: Foreign Aid and Development in a New Era,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/22/09,09:00AM,https://www.foreign.senate.gov/hearings/2009/07/22/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/21/09,02:15PM,https://www.foreign.senate.gov/hearings/2009/07/21/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,
07/21/09,02:15PM,https://www.foreign.senate.gov/hearings/climate-change-and-global-security-challenges-threats-and-diplomatic-opportunities,"Full Committee Hearing:Climate Change and Global Security: Challenges, Threats and Diplomatic Opportunities",419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/21/09,10:15AM,https://www.foreign.senate.gov/hearings/2009/07/21/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/16/09,02:30PM,https://www.foreign.senate.gov/hearings/2009/07/16/nominations,Nomination:Nominations,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/16/09,09:30AM,https://www.foreign.senate.gov/hearings/150-oil-instability-terrorism-and-economic-disruptions,"Full Committee Hearing:$150 Oil: Instability, Terrorism and Economic Disruptions",419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/15/09,02:30PM,https://www.foreign.senate.gov/hearings/maritime-disputes-and-sovereignty-issues-in-east-asia,Subcommittee Hearing:Maritime Disputes and Sovereignty Issues in East Asia,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/15/09,09:30AM,https://www.foreign.senate.gov/hearings/2009/07/15/nominations,Nomination:Nominations,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/14/09,02:15PM,https://www.foreign.senate.gov/hearings/2009/07/14/business-meeting,POSTPONED:Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,
07/08/09,02:30PM,https://www.foreign.senate.gov/hearings/industrial-competitiveness-under-climate-policies-lessons-from-europe,Subcommittee Hearing:Industrial Competitiveness Under Climate Policies: Lessons from Europe,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
07/08/09,09:00AM,https://www.foreign.senate.gov/hearings/2009/07/08/nominations,Nomination:Nominations,419 Dirksen Senate Building ,Foreign,2021-09-07,
07/08/09,12:00AM,https://www.foreign.senate.gov/hearings/2009/07/08/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,
07/07/09,03:00PM,https://www.foreign.senate.gov/hearings/2009/07/07/nominations,Nomination:Nominations,419 Dirksen Senate Building ,Foreign,2021-09-07,
07/07/09,02:15PM,https://www.foreign.senate.gov/hearings/2009/07/07/business-meeting,POSTPONED:Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,
07/07/09,10:00AM,https://www.foreign.senate.gov/hearings/2009/07/07/nomination,Unknown:Nomination,419 Dirksen Senate Building ,Foreign,2021-09-07,
06/25/09,11:00AM,https://www.foreign.senate.gov/hearings/2009/06/25/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
06/24/09,02:30PM,https://www.foreign.senate.gov/hearings/2009/06/24/nominations,Nomination:Nominations,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
06/24/09,11:00AM,https://www.foreign.senate.gov/hearings/iran-at-a-crossroads,Full Committee Hearing:Iran at a Crossroads?,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
06/23/09,10:30AM,https://www.foreign.senate.gov/hearings/confronting-drug-trafficking-in-west-africa,Full Committee Hearing:Confronting Drug Trafficking in West Africa,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
06/18/09,02:00PM,https://www.foreign.senate.gov/hearings/treaty-negotiations-with-russia,CODEWORD:Full Committee Hearing:Treaty Negotiations with Russia,419 Dirksen Senate Building ,Foreign,2021-09-07,
06/16/09,02:30PM,https://www.foreign.senate.gov/hearings/2009/06/16/nominations,Nomination:Nominations,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
06/16/09,02:15PM,https://www.foreign.senate.gov/hearings/2009/06/16/business-meeting,Business Meeting,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
06/11/09,02:00PM,https://www.foreign.senate.gov/hearings/north-korea-back-at-the-brink,Full Committee Hearing:North Korea Back at the Brink?,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
06/10/09,09:45AM,https://www.foreign.senate.gov/hearings/2009/06/10/nomination,Nomination:Nomination,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
06/09/09,02:30PM,https://www.foreign.senate.gov/hearings/2009/06/09/nominations,Nomination:Nominations,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
06/09/09,10:00AM,https://www.foreign.senate.gov/hearings/2009/06/09/nominations-1,Unknown:Nominations,419 Dirksen Senate Office Building ,Foreign,2021-09-07,
